Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2022;Ringsted;34;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Lolland;29;Gennemført uddannelse;1;Finansøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2016;Næstved;25;Ikke startet;0;Logistikøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Sorø;26;Frafald;0;Handelsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Næstved;25;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;Solrød;27;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;Slagelse;23;Frafald;0;Serviceøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Slagelse;28;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Næstved;26;Ikke startet;0;Bygningskonstruktør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Kolding;26;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2016;København;23;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Vejle;25;Frafald;0;Datamatiker;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Høje Taastrup;26;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Køge;23;Frafald;0;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Guldborgsund;25;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Guldborgsund;22;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Faxe;24;Frafald;0;Elinstallatør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Faxe;24;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Roskilde;24;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2021;Rudersdal;24;Frafald;0;Bygningskonstruktør;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Tårnby;21;Ikke startet;0;Bygningskonstruktør;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Slagelse;23;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Kolding;21;Frafald;0;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;København;25;Frafald;0;Logistikøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;København;25;Ikke startet;0;International handel og markedsføring;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Holbæk;20;Gennemført uddannelse;1;Finansøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Albertslund;24;Frafald;0;International handel og markedsføring;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;Albertslund;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2018 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;København;21;Frafald;0;Datamatiker;IT & Ledelse;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;København;21;Frafald;0;International handel og markedsføring;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;København;19;Frafald;0;Markedsføringsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;København;19;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Albertslund;20;Frafald;0;Datamatiker;IT & Ledelse;2019 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2020;Næstved;20;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2019 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Næstved;20;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Roskilde;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Furesø;19;Frafald;0;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Faxe;18;Gennemført uddannelse;1;Finansøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Høje Taastrup;19;Frafald;0;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Høje Taastrup;20;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;Næstved;18;Frafald;0;Handelsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Solrød;44;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Frederiksværk-Hundested;36;Gennemført uddannelse;1;Procesteknolog;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Guldborgsund;27;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Gladsaxe;28;Ikke startet;0;International handel og markedsføring;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Ballerup;32;Frafald;0;Laborant;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2024;Aarhus;34;Ikke startet;0;Laborant;Teknisk;2023 V
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2016;Lolland;24;Frafald;0;Markedsføringsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2018;Faaborg-Midtfyn;26;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2017 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Ringsted;26;Gennemført uddannelse;1;Laborant;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Næstved;22;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Næstved;24;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;København;23;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2017;Roskilde;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Helsingør;24;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;Brøndby;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Brøndby;23;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;København;24;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;Holbæk;26;Ikke startet;0;Digital Konceptudvikling;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Holbæk;24;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;Køge;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Holbæk;21;Frafald;0;Bygningskonstruktør;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;Høje Taastrup;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2018 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2016;Køge;19;Frafald;0;Logistikøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;Roskilde;22;Frafald;0;Administrationsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Næstved;25;Ikke startet;0;Bygningskonstruktør;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Vordingborg;21;Frafald;0;Finansøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Guldborgsund;22;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Køge;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Lolland;19;Ikke startet;0;Finansøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2020;Lolland;19;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Høje Taastrup;18;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;Køge;18;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Slagelse;32;Frafald;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2021;Tårnby;28;Frafald;0;Serviceøkonom;Merkantil;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Tårnby;27;Frafald;0;Datamatiker;IT & Ledelse;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2018;Tårnby;25;Frafald;0;Markedsføringsøkonom;Merkantil;2017 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;København;25;Frafald;0;Serviceøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Slagelse;24;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2016;Guldborgsund;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2016 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Guldborgsund;24;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Næstved;23;Gennemført uddannelse;1;Elinstallatør;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2017;Guldborgsund;22;Frafald;0;Markedsføringsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Slagelse;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2019;København;23;Ikke startet;0;Bygningskonstruktør;Teknisk;2018 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;København;22;Ikke startet;0;Jordbrugsteknolog;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Solrød;22;Ikke startet;0;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Albertslund;22;Frafald;0;Finansøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;;22;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;København;25;Gennemført uddannelse;1;Webudvikling;IT & Ledelse;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;København;22;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Holbæk;24;Ikke startet;0;Webudvikling;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Holbæk;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;Næstved;24;Frafald;0;Procesteknolog;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2023;Slagelse;25;Frafald;0;Markedsføringsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Fredensborg;21;Frafald;0;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;København;19;Frafald;0;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;Høje Taastrup;21;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;Roskilde;22;Ikke startet;0;Webudvikling;IT & Ledelse;2020 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Næstved;22;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Roskilde;19;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Køge;24;Frafald;0;Multimediedesigner;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;Køge;21;Frafald;0;Bygningskonstruktør;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2020;Helsingør;18;Gennemført uddannelse;1;Autoteknolog;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;København;19;Frafald;0;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;København;20;Frafald;0;Handelsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;;17;Ikke startet;0;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2023;København;19;Ikke startet;0;Laborant;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;København;18;Ikke startet;0;Handelsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Roskilde;38;Ikke startet;0;Handelsøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;Sorø;38;Frafald;0;Administrationsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Slagelse;36;Frafald;0;Laborant;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Roskilde;32;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Brøndby;32;Fastholdt;1;Laborant;Teknisk;2019 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2018;Guldborgsund;26;Ikke startet;0;Logistikøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Tårnby;28;Ikke startet;0;Markedsføringsøkonom;Merkantil;2019 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Næstved;24;Frafald;0;Autoteknolog;Teknisk;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2020;Albertslund;27;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Næstved;26;Gennemført uddannelse;1;Innovation & entrepreneurship;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Næstved;24;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Albertslund;28;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Holbæk;26;Frafald;0;Datamatiker;IT & Ledelse;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Køge;24;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2016;;22;Gennemført uddannelse;1;Produktionsteknolog;Teknisk;2016 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2022;København;27;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;København;26;Frafald;0;Serviceøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;Vesthimmerland;25;Frafald;0;Laborant;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Vordingborg;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;København;24;Frafald;0;Urban Landsskabsingeniør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Odsherred;23;Frafald;0;Bygningskonstruktør;Teknisk;2019 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2021;Sorø;24;Frafald;0;Serviceøkonom;Merkantil;2020 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2016;Næstved;19;Gennemført uddannelse;1;Finansøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2018;Ringsted;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2017;København;19;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2016;Greve;18;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2016 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2020;Ishøj;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Ishøj;19;Ikke startet;0;Bygningskonstruktør;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;Høje Taastrup;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2023;Faxe;23;Frafald;0;Markedsføringsøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2022;Aalborg;22;Ikke startet;0;Serviceøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;Herlev;19;Ikke startet;0;Markedsføringsøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-02-2023;Næstved;23;Frafald;0;Bygningskonstruktør;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Næstved;22;Frafald;0;Datamatiker;IT & Ledelse;2021 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;København;19;Frafald;0;Serviceøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2021;Roskilde;20;Ikke startet;0;Bygningskonstruktør;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;;18;Ikke startet;0;Multimediedesigner;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2018;Tårnby;32;Ikke startet;0;Autoteknolog;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2017;Brøndby;29;Frafald;0;Digital Konceptudvikling;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Albertslund;34;Frafald;0;Datamatiker;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2019;København;30;Frafald;0;Datamatiker;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2020;Roskilde;30;Gennemført uddannelse;1;Laborant;Teknisk;2019 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2021;Gladsaxe;31;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Odense;27;Gennemført uddannelse;1;Urban Landsskabsingeniør;Teknisk;2018 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2017;Slagelse;22;Frafald;0;Multimediedesigner;IT & Ledelse;2017 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2019;Lyngby-Taarbæk;24;Frafald;0;Serviceøkonom;Merkantil;2019 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2019;Roskilde;24;Frafald;0;Markedsføringsøkonom;Merkantil;2018 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2017;Guldborgsund;21;Frafald;0;Finansøkonom;Merkantil;2017 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2018;Aarhus;21;Frafald;0;Markedsføringsøkonom;Merkantil;2018 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Guldborgsund;24;Frafald;0;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2021;Hillerød;24;Gennemført uddannelse;1;Digital Konceptudvikling;IT & Ledelse;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2019;Hillerød;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2019 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2019;Næstved;22;Gennemført uddannelse;1;Finansøkonom;Merkantil;2019 S
